seq_number,image_name,beam_index
1544,image_BS1_1544_17_02_37.jpg,34
1545,image_BS1_1545_17_02_37.jpg,33
1546,image_BS1_1546_17_02_37.jpg,34
1547,image_BS1_1547_17_02_37.jpg,34
1548,image_BS1_1548_17_02_37.jpg,33
1549,image_BS1_1549_17_02_37.jpg,34
1550,image_BS1_1550_17_02_37.jpg,34
1551,image_BS1_1551_17_02_38.jpg,33
1552,image_BS1_1552_17_02_38.jpg,34
1553,image_BS1_1553_17_02_38.jpg,33
1554,image_BS1_1554_17_02_38.jpg,34
1555,image_BS1_1555_17_02_38.jpg,34
1556,image_BS1_1556_17_02_38.jpg,33
1557,image_BS1_1557_17_02_38.jpg,33
1558,image_BS1_1558_17_02_40.jpg,32
1559,image_BS1_1559_17_02_40.jpg,32
1560,image_BS1_1560_17_02_40.jpg,31
1561,image_BS1_1561_17_02_40.jpg,31
1562,image_BS1_1562_17_02_40.jpg,29
1563,image_BS1_1563_17_02_40.jpg,29
1564,image_BS1_1564_17_02_41.jpg,29
1565,image_BS1_1565_17_02_41.jpg,29
1566,image_BS1_1566_17_02_41.jpg,29
1567,image_BS1_1567_17_02_41.jpg,29
1568,image_BS1_1568_17_02_41.jpg,29
1569,image_BS1_1569_17_02_41.jpg,29
1570,image_BS1_1570_17_02_41.jpg,29
1571,image_BS1_1571_17_02_42.jpg,29
1572,image_BS1_1572_17_02_42.jpg,29
1573,image_BS1_1573_17_02_42.jpg,29
1574,image_BS1_1574_17_02_42.jpg,29
1575,image_BS1_1575_17_02_42.jpg,29
1576,image_BS1_1576_17_02_42.jpg,29
1577,image_BS1_1577_17_02_42.jpg,29
1578,image_BS1_1578_17_02_43.jpg,29
1579,image_BS1_1579_17_02_43.jpg,29
1580,image_BS1_1580_17_02_43.jpg,29
1581,image_BS1_1581_17_02_43.jpg,29
1582,image_BS1_1582_17_02_43.jpg,29
1583,image_BS1_1583_17_02_43.jpg,29
1584,image_BS1_1584_17_02_43.jpg,29
1585,image_BS1_1585_17_02_43.jpg,29
1586,image_BS1_1586_17_02_44.jpg,29
1587,image_BS1_1587_17_02_46.jpg,33
1588,image_BS1_1588_17_02_46.jpg,34
1589,image_BS1_1589_17_02_47.jpg,34
1590,image_BS1_1590_17_02_47.jpg,34
1591,image_BS1_1591_17_02_47.jpg,34
1592,image_BS1_1592_17_02_47.jpg,34
1593,image_BS1_1593_17_02_47.jpg,34
1594,image_BS1_1594_17_02_47.jpg,34
1595,image_BS1_1595_17_02_48.jpg,34
1596,image_BS1_1596_17_02_48.jpg,34
1597,image_BS1_1597_17_02_48.jpg,34
1598,image_BS1_1598_17_02_48.jpg,34
1599,image_BS1_1599_17_02_48.jpg,34
1600,image_BS1_1600_17_02_48.jpg,34
1601,image_BS1_1601_17_02_48.jpg,34
1602,image_BS1_1602_17_02_49.jpg,33
1603,image_BS1_1603_17_02_49.jpg,32
1604,image_BS1_1604_17_02_49.jpg,32
1605,image_BS1_1605_17_02_49.jpg,33
1606,image_BS1_1606_17_02_49.jpg,32
1607,image_BS1_1607_17_02_49.jpg,33
1608,image_BS1_1608_17_02_49.jpg,29
1609,image_BS1_1609_17_02_49.jpg,31
1610,image_BS1_1610_17_02_50.jpg,31
1611,image_BS1_1611_17_02_50.jpg,32
1612,image_BS1_1612_17_02_50.jpg,32
1613,image_BS1_1613_17_02_50.jpg,31
1614,image_BS1_1614_17_02_50.jpg,31
1615,image_BS1_1615_17_02_50.jpg,31
1616,image_BS1_1616_17_02_50.jpg,31
1617,image_BS1_1617_17_02_50.jpg,30
1618,image_BS1_1618_17_02_51.jpg,29
1619,image_BS1_1619_17_02_51.jpg,29
1620,image_BS1_1620_17_02_51.jpg,29
1621,image_BS1_1621_17_02_51.jpg,29
1622,image_BS1_1622_17_02_51.jpg,29
1623,image_BS1_1623_17_02_51.jpg,29
1624,image_BS1_1624_17_02_51.jpg,29
1625,image_BS1_1625_17_02_52.jpg,29
1626,image_BS1_1626_17_02_52.jpg,29
1627,image_BS1_1627_17_02_52.jpg,29
1628,image_BS1_1628_17_02_52.jpg,29
1629,image_BS1_1629_17_02_52.jpg,29
1630,image_BS1_1630_17_02_52.jpg,29
1631,image_BS1_1631_17_02_52.jpg,29
1632,image_BS1_1632_17_02_53.jpg,29
1633,image_BS1_1633_17_02_53.jpg,29
1634,image_BS1_1634_17_02_53.jpg,29
1635,image_BS1_1635_17_02_53.jpg,29
1636,image_BS1_1636_17_02_53.jpg,29
1637,image_BS1_1637_17_02_53.jpg,29
1638,image_BS1_1638_17_02_53.jpg,29
1639,image_BS1_1639_17_02_53.jpg,29
1640,image_BS1_1640_17_02_54.jpg,31
1641,image_BS1_1641_17_02_54.jpg,32
1642,image_BS1_1642_17_02_54.jpg,32
1643,image_BS1_1643_17_02_54.jpg,32
1644,image_BS1_1644_17_02_54.jpg,32
1645,image_BS1_1645_17_02_54.jpg,33
1646,image_BS1_1646_17_02_54.jpg,33
1647,image_BS1_1647_17_02_54.jpg,34
1648,image_BS1_1648_17_02_55.jpg,34
1649,image_BS1_1649_17_02_55.jpg,34
1650,image_BS1_1650_17_02_55.jpg,34
1651,image_BS1_1651_17_02_55.jpg,34
1652,image_BS1_1652_17_02_55.jpg,34
1653,image_BS1_1653_17_02_55.jpg,34
1654,image_BS1_1654_17_02_55.jpg,34
1655,image_BS1_1655_17_02_56.jpg,34
1656,image_BS1_1656_17_02_56.jpg,34
1657,image_BS1_1657_17_02_56.jpg,34
1658,image_BS1_1658_17_02_56.jpg,37
1659,image_BS1_1659_17_02_56.jpg,37
1660,image_BS1_1660_17_02_56.jpg,36
1661,image_BS1_1661_17_02_56.jpg,37
1662,image_BS1_1662_17_02_56.jpg,37
1663,image_BS1_1663_17_02_57.jpg,37
1664,image_BS1_1664_17_02_57.jpg,37
1665,image_BS1_1665_17_02_57.jpg,37
1666,image_BS1_1666_17_02_57.jpg,37
1667,image_BS1_1667_17_02_57.jpg,36
1668,image_BS1_1668_17_02_58.jpg,34
1669,image_BS1_1669_17_02_58.jpg,34
1670,image_BS1_1670_17_02_58.jpg,34
1671,image_BS1_1671_17_02_58.jpg,34
1672,image_BS1_1672_17_02_59.jpg,34
1673,image_BS1_1673_17_02_59.jpg,33
1674,image_BS1_1674_17_02_59.jpg,33
1675,image_BS1_1675_17_02_59.jpg,32
1676,image_BS1_1676_17_02_59.jpg,32
1677,image_BS1_1677_17_02_59.jpg,32
1678,image_BS1_1678_17_02_59.jpg,31
1679,image_BS1_1679_17_03_00.jpg,29
1680,image_BS1_1680_17_03_00.jpg,29
1681,image_BS1_1681_17_03_00.jpg,29
1682,image_BS1_1682_17_03_00.jpg,29
1683,image_BS1_1683_17_03_00.jpg,29
1684,image_BS1_1684_17_03_00.jpg,29
1685,image_BS1_1685_17_03_00.jpg,28
1686,image_BS1_1686_17_03_01.jpg,27
1687,image_BS1_1687_17_03_01.jpg,26
1688,image_BS1_1688_17_03_03.jpg,22
1689,image_BS1_1689_17_03_04.jpg,23
1690,image_BS1_1690_17_03_04.jpg,23
1691,image_BS1_1691_17_03_04.jpg,23
1692,image_BS1_1692_17_03_04.jpg,23
1693,image_BS1_1693_17_03_04.jpg,23
1694,image_BS1_1694_17_03_04.jpg,26
1695,image_BS1_1695_17_03_05.jpg,26
1696,image_BS1_1696_17_03_05.jpg,26
1697,image_BS1_1697_17_03_05.jpg,26
1698,image_BS1_1698_17_03_05.jpg,26
1699,image_BS1_1699_17_03_05.jpg,27
1700,image_BS1_1700_17_03_05.jpg,27
1701,image_BS1_1701_17_03_05.jpg,27
1702,image_BS1_1702_17_03_06.jpg,29
1703,image_BS1_1703_17_03_06.jpg,29
1704,image_BS1_1704_17_03_06.jpg,29
1705,image_BS1_1705_17_03_06.jpg,29
1706,image_BS1_1706_17_03_06.jpg,29
1707,image_BS1_1707_17_03_06.jpg,29
1708,image_BS1_1708_17_03_06.jpg,29
1709,image_BS1_1709_17_03_07.jpg,31
1710,image_BS1_1710_17_03_07.jpg,32
1711,image_BS1_1711_17_03_07.jpg,32
1712,image_BS1_1712_17_03_07.jpg,32
1713,image_BS1_1713_17_03_07.jpg,33
1714,image_BS1_1714_17_03_07.jpg,32
1715,image_BS1_1715_17_03_07.jpg,33
1716,image_BS1_1716_17_03_07.jpg,33
1717,image_BS1_1717_17_03_08.jpg,33
1718,image_BS1_1718_17_03_08.jpg,34
1719,image_BS1_1719_17_03_08.jpg,34
1720,image_BS1_1720_17_03_08.jpg,34
1721,image_BS1_1721_17_03_08.jpg,34
1722,image_BS1_1722_17_03_08.jpg,33
1723,image_BS1_1723_17_03_09.jpg,34
1724,image_BS1_1724_17_03_17.jpg,26
1725,image_BS1_1725_17_03_17.jpg,26
1726,image_BS1_1726_17_03_17.jpg,26
1727,image_BS1_1727_17_03_17.jpg,26
1728,image_BS1_1728_17_03_17.jpg,26
1729,image_BS1_1729_17_03_18.jpg,26
1730,image_BS1_1730_17_03_18.jpg,26
1731,image_BS1_1731_17_03_18.jpg,26
1732,image_BS1_1732_17_03_18.jpg,26
1733,image_BS1_1733_17_03_18.jpg,26
1734,image_BS1_1734_17_03_18.jpg,26
1735,image_BS1_1735_17_03_18.jpg,26
1736,image_BS1_1736_17_03_18.jpg,26
1737,image_BS1_1737_17_03_19.jpg,26
1738,image_BS1_1738_17_03_19.jpg,26
1739,image_BS1_1739_17_03_21.jpg,29
1740,image_BS1_1740_17_03_21.jpg,29
1741,image_BS1_1741_17_03_22.jpg,29
1742,image_BS1_1742_17_03_22.jpg,29
1743,image_BS1_1743_17_03_22.jpg,29
1744,image_BS1_1744_17_03_23.jpg,29
1745,image_BS1_1745_17_03_23.jpg,29
1746,image_BS1_1746_17_03_23.jpg,29
1747,image_BS1_1747_17_03_23.jpg,29
1748,image_BS1_1748_17_03_23.jpg,29
1749,image_BS1_1749_17_03_23.jpg,29
1750,image_BS1_1750_17_03_23.jpg,29
1751,image_BS1_1751_17_03_24.jpg,29
1752,image_BS1_1752_17_03_24.jpg,30
1753,image_BS1_1753_17_03_24.jpg,29
1754,image_BS1_1754_17_03_24.jpg,31
1755,image_BS1_1755_17_03_24.jpg,31
1756,image_BS1_1756_17_03_24.jpg,31
1757,image_BS1_1757_17_03_24.jpg,31
1758,image_BS1_1758_17_03_25.jpg,32
1759,image_BS1_1759_17_03_25.jpg,31
1760,image_BS1_1760_17_03_25.jpg,32
1761,image_BS1_1761_17_03_25.jpg,31
1762,image_BS1_1762_17_03_25.jpg,31
1763,image_BS1_1763_17_03_25.jpg,31
1764,image_BS1_1764_17_03_25.jpg,31
1765,image_BS1_1765_17_03_26.jpg,31
1766,image_BS1_1766_17_03_26.jpg,31
1767,image_BS1_1767_17_03_26.jpg,31
1768,image_BS1_1768_17_03_26.jpg,32
1769,image_BS1_1769_17_03_26.jpg,32
1770,image_BS1_1770_17_03_26.jpg,32
1771,image_BS1_1771_17_03_26.jpg,32
1772,image_BS1_1772_17_03_26.jpg,31
1773,image_BS1_1773_17_03_27.jpg,32
1774,image_BS1_1774_17_03_27.jpg,32
1775,image_BS1_1775_17_03_27.jpg,32
1776,image_BS1_1776_17_03_27.jpg,32
1777,image_BS1_1777_17_03_27.jpg,32
1778,image_BS1_1778_17_03_27.jpg,32
1779,image_BS1_1779_17_03_27.jpg,31
1780,image_BS1_1780_17_03_28.jpg,31
1781,image_BS1_1781_17_03_28.jpg,31
1782,image_BS1_1782_17_03_28.jpg,32
1783,image_BS1_1783_17_03_28.jpg,31
1784,image_BS1_1784_17_03_28.jpg,31
1785,image_BS1_1785_17_03_28.jpg,32
1786,image_BS1_1786_17_03_28.jpg,32
1787,image_BS1_1787_17_03_28.jpg,31
1788,image_BS1_1788_17_03_29.jpg,32
1789,image_BS1_1789_17_03_29.jpg,32
1790,image_BS1_1790_17_03_29.jpg,32
1791,image_BS1_1791_17_03_29.jpg,31
1792,image_BS1_1792_17_03_29.jpg,32
1793,image_BS1_1793_17_03_29.jpg,31
1794,image_BS1_1794_17_03_29.jpg,30
1795,image_BS1_1795_17_03_29.jpg,29
1796,image_BS1_1796_17_03_30.jpg,30
1797,image_BS1_1797_17_03_30.jpg,29
1798,image_BS1_1798_17_03_30.jpg,30
1799,image_BS1_1799_17_03_30.jpg,29
1800,image_BS1_1800_17_03_30.jpg,29
1801,image_BS1_1801_17_03_30.jpg,29
1802,image_BS1_1802_17_03_30.jpg,29
1803,image_BS1_1803_17_03_31.jpg,29
1804,image_BS1_1804_17_03_31.jpg,29
1805,image_BS1_1805_17_03_31.jpg,29
1806,image_BS1_1806_17_03_31.jpg,29
1807,image_BS1_1807_17_03_31.jpg,29
1808,image_BS1_1808_17_03_31.jpg,29
1809,image_BS1_1809_17_03_31.jpg,29
1810,image_BS1_1810_17_03_31.jpg,29
1811,image_BS1_1811_17_03_32.jpg,29
1812,image_BS1_1812_17_03_32.jpg,29
1813,image_BS1_1813_17_03_32.jpg,29
1814,image_BS1_1814_17_03_32.jpg,29
1815,image_BS1_1815_17_03_32.jpg,29
1816,image_BS1_1816_17_03_32.jpg,29
1817,image_BS1_1817_17_03_32.jpg,29
1818,image_BS1_1818_17_03_33.jpg,29
1819,image_BS1_1819_17_03_33.jpg,29
1820,image_BS1_1820_17_03_33.jpg,29
1821,image_BS1_1821_17_03_33.jpg,29
1822,image_BS1_1822_17_03_33.jpg,29
1823,image_BS1_1823_17_03_33.jpg,29
1824,image_BS1_1824_17_03_33.jpg,29
1825,image_BS1_1825_17_03_33.jpg,29
1826,image_BS1_1826_17_03_34.jpg,29
1827,image_BS1_1827_17_03_34.jpg,29
1828,image_BS1_1828_17_03_34.jpg,29
1829,image_BS1_1829_17_03_34.jpg,29
1830,image_BS1_1830_17_03_34.jpg,29
1831,image_BS1_1831_17_03_34.jpg,29
1832,image_BS1_1832_17_03_35.jpg,29
1833,image_BS1_1833_17_03_35.jpg,29
1834,image_BS1_1834_17_03_35.jpg,29
1835,image_BS1_1835_17_03_35.jpg,29
1836,image_BS1_1836_17_03_35.jpg,29
1837,image_BS1_1837_17_03_35.jpg,29
1838,image_BS1_1838_17_03_35.jpg,29
1839,image_BS1_1839_17_03_36.jpg,29
1840,image_BS1_1840_17_03_36.jpg,29
1841,image_BS1_1841_17_03_36.jpg,29
1842,image_BS1_1842_17_03_36.jpg,29
1843,image_BS1_1843_17_03_36.jpg,28
1844,image_BS1_1844_17_03_37.jpg,28
1845,image_BS1_1845_17_03_37.jpg,28
1846,image_BS1_1846_17_03_37.jpg,27
1847,image_BS1_1847_17_03_37.jpg,28
1848,image_BS1_1848_17_03_37.jpg,27
1849,image_BS1_1849_17_03_37.jpg,28
1850,image_BS1_1850_17_03_37.jpg,27
1851,image_BS1_1851_17_03_37.jpg,28
1852,image_BS1_1852_17_03_38.jpg,28
1853,image_BS1_1853_17_03_38.jpg,27
1854,image_BS1_1854_17_03_38.jpg,28
1855,image_BS1_1855_17_03_39.jpg,26
1856,image_BS1_1856_17_03_39.jpg,29
1857,image_BS1_1857_17_03_39.jpg,27
1858,image_BS1_1858_17_03_39.jpg,27
1859,image_BS1_1859_17_03_39.jpg,29
1860,image_BS1_1860_17_03_39.jpg,39
1861,image_BS1_1861_17_03_39.jpg,28
1862,image_BS1_1862_17_03_40.jpg,28
1863,image_BS1_1863_17_03_40.jpg,29
1864,image_BS1_1864_17_03_40.jpg,28
1865,image_BS1_1865_17_03_40.jpg,27
1866,image_BS1_1866_17_03_40.jpg,27
1867,image_BS1_1867_17_03_40.jpg,27
1868,image_BS1_1868_17_03_41.jpg,27
1869,image_BS1_1869_17_03_41.jpg,27
1870,image_BS1_1870_17_03_41.jpg,27
1871,image_BS1_1871_17_03_41.jpg,27
1872,image_BS1_1872_17_03_41.jpg,29
1873,image_BS1_1873_17_03_41.jpg,27
1874,image_BS1_1874_17_03_41.jpg,27
1875,image_BS1_1875_17_03_42.jpg,27
1876,image_BS1_1876_17_03_42.jpg,29
1877,image_BS1_1877_17_03_42.jpg,27
1878,image_BS1_1878_17_03_42.jpg,27
1879,image_BS1_1879_17_03_42.jpg,27
1880,image_BS1_1880_17_03_42.jpg,27
1881,image_BS1_1881_17_03_42.jpg,27
1882,image_BS1_1882_17_03_42.jpg,27
1883,image_BS1_1883_17_03_43.jpg,26
1884,image_BS1_1884_17_03_43.jpg,26
1885,image_BS1_1885_17_03_43.jpg,26
1886,image_BS1_1886_17_03_43.jpg,26
1887,image_BS1_1887_17_03_43.jpg,25
1888,image_BS1_1888_17_03_43.jpg,23
1889,image_BS1_1889_17_03_43.jpg,23
1890,image_BS1_1890_17_03_44.jpg,23
1891,image_BS1_1891_17_03_44.jpg,22
1892,image_BS1_1892_17_03_44.jpg,22
1893,image_BS1_1893_17_03_44.jpg,22
1894,image_BS1_1894_17_03_45.jpg,22
1895,image_BS1_1895_17_03_45.jpg,22
1896,image_BS1_1896_17_03_46.jpg,23
1897,image_BS1_1897_17_03_46.jpg,23
1898,image_BS1_1898_17_03_46.jpg,26
1899,image_BS1_1899_17_03_46.jpg,26
1900,image_BS1_1900_17_03_47.jpg,27
1901,image_BS1_1901_17_03_47.jpg,27
1902,image_BS1_1902_17_03_47.jpg,27
1903,image_BS1_1903_17_03_47.jpg,28
1904,image_BS1_1904_17_03_47.jpg,29
1905,image_BS1_1905_17_03_47.jpg,29
1906,image_BS1_1906_17_03_47.jpg,29
1907,image_BS1_1907_17_03_48.jpg,29
1908,image_BS1_1908_17_03_48.jpg,29
1909,image_BS1_1909_17_03_48.jpg,29
1910,image_BS1_1910_17_03_48.jpg,29
1911,image_BS1_1911_17_03_48.jpg,30
1912,image_BS1_1912_17_03_48.jpg,29
1913,image_BS1_1913_17_03_48.jpg,29
1914,image_BS1_1914_17_03_48.jpg,33
1915,image_BS1_1915_17_03_49.jpg,33
1916,image_BS1_1916_17_03_49.jpg,33
1917,image_BS1_1917_17_03_49.jpg,32
1918,image_BS1_1918_17_03_49.jpg,33
1919,image_BS1_1919_17_03_49.jpg,29
1920,image_BS1_1920_17_03_49.jpg,30
1921,image_BS1_1921_17_03_49.jpg,32
1922,image_BS1_1922_17_03_49.jpg,32
1923,image_BS1_1923_17_03_50.jpg,32
1924,image_BS1_1924_17_03_50.jpg,32
1925,image_BS1_1925_17_03_50.jpg,33
1926,image_BS1_1926_17_03_50.jpg,32
1927,image_BS1_1927_17_03_50.jpg,33
1928,image_BS1_1928_17_03_50.jpg,33
1929,image_BS1_1929_17_03_50.jpg,33
1930,image_BS1_1930_17_03_51.jpg,33
1931,image_BS1_1931_17_03_51.jpg,33
1932,image_BS1_1932_17_03_51.jpg,34
1933,image_BS1_1933_17_03_51.jpg,33
1934,image_BS1_1934_17_03_51.jpg,33
1935,image_BS1_1935_17_03_51.jpg,33
1936,image_BS1_1936_17_03_51.jpg,34
1937,image_BS1_1937_17_03_51.jpg,33
1938,image_BS1_1938_17_03_52.jpg,34
1939,image_BS1_1939_17_03_52.jpg,34
1940,image_BS1_1940_17_03_52.jpg,33
1941,image_BS1_1941_17_03_52.jpg,33
1942,image_BS1_1942_17_03_52.jpg,33
1943,image_BS1_1943_17_03_52.jpg,33
1944,image_BS1_1944_17_03_52.jpg,34
1945,image_BS1_1945_17_03_53.jpg,34
1946,image_BS1_1946_17_03_53.jpg,33
1947,image_BS1_1947_17_03_53.jpg,33
1948,image_BS1_1948_17_03_53.jpg,33
1949,image_BS1_1949_17_03_53.jpg,33
1950,image_BS1_1950_17_03_53.jpg,34
1951,image_BS1_1951_17_03_53.jpg,33
1952,image_BS1_1952_17_03_53.jpg,33
1953,image_BS1_1953_17_03_54.jpg,32
1954,image_BS1_1954_17_03_54.jpg,32
1955,image_BS1_1955_17_03_54.jpg,32
1956,image_BS1_1956_17_03_54.jpg,32
1957,image_BS1_1957_17_03_54.jpg,32
1958,image_BS1_1958_17_03_54.jpg,31
1959,image_BS1_1959_17_03_54.jpg,29
1960,image_BS1_1960_17_03_54.jpg,29
1961,image_BS1_1961_17_03_55.jpg,29
1962,image_BS1_1962_17_03_55.jpg,29
1963,image_BS1_1963_17_03_55.jpg,29
1964,image_BS1_1964_17_03_55.jpg,29
1965,image_BS1_1965_17_03_55.jpg,27
1966,image_BS1_1966_17_03_55.jpg,27
1967,image_BS1_1967_17_03_55.jpg,27
1968,image_BS1_1968_17_03_56.jpg,26
1969,image_BS1_1969_17_03_56.jpg,26
1970,image_BS1_1970_17_03_56.jpg,26
1971,image_BS1_1971_17_03_56.jpg,23
1972,image_BS1_1972_17_03_56.jpg,23
1973,image_BS1_1973_17_03_56.jpg,23
1974,image_BS1_1974_17_03_56.jpg,22
1975,image_BS1_1975_17_03_57.jpg,22
1976,image_BS1_1976_17_03_57.jpg,22
1977,image_BS1_1977_17_03_57.jpg,21
1978,image_BS1_1978_17_03_57.jpg,21
1979,image_BS1_1979_17_03_57.jpg,21
1980,image_BS1_1980_17_03_57.jpg,21
1981,image_BS1_1981_17_03_57.jpg,20
1982,image_BS1_1982_17_03_57.jpg,20
1983,image_BS1_1983_17_03_58.jpg,20
1984,image_BS1_1984_17_03_58.jpg,20
1985,image_BS1_1985_17_03_58.jpg,20
1986,image_BS1_1986_17_03_58.jpg,20
1987,image_BS1_1987_17_03_58.jpg,20
1988,image_BS1_1988_17_03_58.jpg,21
1989,image_BS1_1989_17_03_58.jpg,20
1990,image_BS1_1990_17_03_59.jpg,21
1991,image_BS1_1991_17_03_59.jpg,21
1992,image_BS1_1992_17_03_59.jpg,21
1993,image_BS1_1993_17_03_59.jpg,22
1994,image_BS1_1994_17_03_59.jpg,22
1995,image_BS1_1995_17_03_59.jpg,22
1996,image_BS1_1996_17_03_59.jpg,22
1997,image_BS1_1997_17_03_59.jpg,22
1998,image_BS1_1998_17_04_00.jpg,23
1999,image_BS1_1999_17_04_00.jpg,23
2000,image_BS1_2000_17_04_00.jpg,23
2001,image_BS1_2001_17_04_00.jpg,26
2002,image_BS1_2002_17_04_01.jpg,29
2003,image_BS1_2003_17_04_01.jpg,29
2004,image_BS1_2004_17_04_01.jpg,29
2005,image_BS1_2005_17_04_01.jpg,29
2006,image_BS1_2006_17_04_01.jpg,29
2007,image_BS1_2007_17_04_01.jpg,29
2008,image_BS1_2008_17_04_02.jpg,29
2009,image_BS1_2009_17_04_02.jpg,31
2010,image_BS1_2010_17_04_02.jpg,31
2011,image_BS1_2011_17_04_02.jpg,32
2012,image_BS1_2012_17_04_02.jpg,32
2013,image_BS1_2013_17_04_02.jpg,32
2014,image_BS1_2014_17_04_02.jpg,32
2015,image_BS1_2015_17_04_02.jpg,32
2016,image_BS1_2016_17_04_03.jpg,32
2017,image_BS1_2017_17_04_03.jpg,32
2018,image_BS1_2018_17_04_03.jpg,32
2019,image_BS1_2019_17_04_03.jpg,33
2020,image_BS1_2020_17_04_03.jpg,34
2021,image_BS1_2021_17_04_03.jpg,33
2022,image_BS1_2022_17_04_03.jpg,34
2023,image_BS1_2023_17_04_03.jpg,34
2024,image_BS1_2024_17_04_04.jpg,34
2025,image_BS1_2025_17_04_05.jpg,37
2026,image_BS1_2026_17_04_05.jpg,37
2027,image_BS1_2027_17_04_05.jpg,37
2028,image_BS1_2028_17_04_05.jpg,37
2029,image_BS1_2029_17_04_05.jpg,38
2030,image_BS1_2030_17_04_06.jpg,38
2031,image_BS1_2031_17_04_06.jpg,38
2032,image_BS1_2032_17_04_06.jpg,38
2033,image_BS1_2033_17_04_06.jpg,38
2034,image_BS1_2034_17_04_06.jpg,38
2035,image_BS1_2035_17_04_06.jpg,38
2036,image_BS1_2036_17_04_06.jpg,38
2037,image_BS1_2037_17_04_06.jpg,38
2038,image_BS1_2038_17_04_07.jpg,37
2039,image_BS1_2039_17_04_07.jpg,37
2040,image_BS1_2040_17_04_07.jpg,37
2041,image_BS1_2041_17_04_07.jpg,37
2042,image_BS1_2042_17_04_07.jpg,37
2043,image_BS1_2043_17_04_07.jpg,36
2044,image_BS1_2044_17_04_07.jpg,34
2045,image_BS1_2045_17_04_07.jpg,34
2046,image_BS1_2046_17_04_08.jpg,34
2047,image_BS1_2047_17_04_08.jpg,34
2048,image_BS1_2048_17_04_08.jpg,34
2049,image_BS1_2049_17_04_08.jpg,33
2050,image_BS1_2050_17_04_08.jpg,33
2051,image_BS1_2051_17_04_08.jpg,31
2052,image_BS1_2052_17_04_08.jpg,31
2053,image_BS1_2053_17_04_09.jpg,29
2054,image_BS1_2054_17_04_09.jpg,29
2055,image_BS1_2055_17_04_09.jpg,29
2056,image_BS1_2056_17_04_09.jpg,29
2057,image_BS1_2057_17_04_09.jpg,28
2058,image_BS1_2058_17_04_09.jpg,27
2059,image_BS1_2059_17_04_09.jpg,27
2060,image_BS1_2060_17_04_09.jpg,27
2061,image_BS1_2061_17_04_10.jpg,27
2062,image_BS1_2062_17_04_10.jpg,26
2063,image_BS1_2063_17_04_10.jpg,26
2064,image_BS1_2064_17_04_10.jpg,26
2065,image_BS1_2065_17_04_10.jpg,26
2066,image_BS1_2066_17_04_10.jpg,26
2067,image_BS1_2067_17_04_10.jpg,26
2068,image_BS1_2068_17_04_10.jpg,26
2069,image_BS1_2069_17_04_11.jpg,26
2070,image_BS1_2070_17_04_11.jpg,26
2071,image_BS1_2071_17_04_11.jpg,26
2072,image_BS1_2072_17_04_11.jpg,26
2073,image_BS1_2073_17_04_11.jpg,26
2074,image_BS1_2074_17_04_11.jpg,26
2075,image_BS1_2075_17_04_11.jpg,26
2076,image_BS1_2076_17_04_11.jpg,26
2077,image_BS1_2077_17_04_12.jpg,27
2078,image_BS1_2078_17_04_12.jpg,28
2079,image_BS1_2079_17_04_12.jpg,29
2080,image_BS1_2080_17_04_12.jpg,29
2081,image_BS1_2081_17_04_12.jpg,29
2082,image_BS1_2082_17_04_12.jpg,29
2083,image_BS1_2083_17_04_12.jpg,29
2084,image_BS1_2084_17_04_13.jpg,32
2085,image_BS1_2085_17_04_13.jpg,33
2086,image_BS1_2086_17_04_13.jpg,31
2087,image_BS1_2087_17_04_13.jpg,33
2088,image_BS1_2088_17_04_13.jpg,33
2089,image_BS1_2089_17_04_13.jpg,34
2090,image_BS1_2090_17_04_14.jpg,34
2091,image_BS1_2091_17_04_14.jpg,34
2092,image_BS1_2092_17_04_14.jpg,34
2093,image_BS1_2093_17_04_14.jpg,34
2094,image_BS1_2094_17_04_14.jpg,34
2095,image_BS1_2095_17_04_15.jpg,34
2096,image_BS1_2096_17_04_15.jpg,34
2097,image_BS1_2097_17_04_15.jpg,34
2098,image_BS1_2098_17_04_15.jpg,34
2099,image_BS1_2099_17_04_15.jpg,34
2100,image_BS1_2100_17_04_15.jpg,34
2101,image_BS1_2101_17_04_15.jpg,34
2102,image_BS1_2102_17_04_15.jpg,33
2103,image_BS1_2103_17_04_16.jpg,33
2104,image_BS1_2104_17_04_16.jpg,33
2105,image_BS1_2105_17_04_16.jpg,32
2106,image_BS1_2106_17_04_16.jpg,32
2107,image_BS1_2107_17_04_16.jpg,31
2108,image_BS1_2108_17_04_18.jpg,22
2109,image_BS1_2109_17_04_18.jpg,22
2110,image_BS1_2110_17_04_19.jpg,22
2111,image_BS1_2111_17_04_19.jpg,22
2112,image_BS1_2112_17_04_19.jpg,22
2113,image_BS1_2113_17_04_19.jpg,22
2114,image_BS1_2114_17_04_19.jpg,21
2115,image_BS1_2115_17_04_19.jpg,21
2116,image_BS1_2116_17_04_19.jpg,20
2117,image_BS1_2117_17_04_19.jpg,20
2118,image_BS1_2118_17_04_20.jpg,20
2119,image_BS1_2119_17_04_20.jpg,17
2120,image_BS1_2120_17_04_20.jpg,17
2121,image_BS1_2121_17_04_20.jpg,16
2122,image_BS1_2122_17_04_21.jpg,16
2123,image_BS1_2123_17_04_21.jpg,16
2124,image_BS1_2124_17_04_21.jpg,17
2125,image_BS1_2125_17_04_21.jpg,17
