index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,unit2_speed,unit2_altitude,unit2_distance,unit2_height,unit2_x-speed,unit2_y-speed,unit2_z-speed,unit2_pitch,unit2_roll,seq_index,time_stamp[UTC],unit1_beam_index
2013,./unit1/camera_data/image_BS1_2013_17_04_02.jpg,./unit1/mmWave_data/mmWave_power_2013.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2013.txt,./unit2/speed/speed_2013.txt,./unit2/altitude/altitude_2013.txt,./unit2/distance/distance_2013.txt,./unit2/height/height_2013.txt,./unit2/x_speed/x_speed_2013.txt,./unit2/y_speed/y_speed_2013.txt,./unit2/z_speed/z_speed_2013.txt,./unit2/pitch/pitch_2013.txt,./unit2/roll/roll_2013.txt,3,['17-04-02-625'],32
2014,./unit1/camera_data/image_BS1_2014_17_04_02.jpg,./unit1/mmWave_data/mmWave_power_2014.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2014.txt,./unit2/speed/speed_2014.txt,./unit2/altitude/altitude_2014.txt,./unit2/distance/distance_2014.txt,./unit2/height/height_2014.txt,./unit2/x_speed/x_speed_2014.txt,./unit2/y_speed/y_speed_2014.txt,./unit2/z_speed/z_speed_2014.txt,./unit2/pitch/pitch_2014.txt,./unit2/roll/roll_2014.txt,3,['17-04-02-750'],32
2015,./unit1/camera_data/image_BS1_2015_17_04_02.jpg,./unit1/mmWave_data/mmWave_power_2015.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2015.txt,./unit2/speed/speed_2015.txt,./unit2/altitude/altitude_2015.txt,./unit2/distance/distance_2015.txt,./unit2/height/height_2015.txt,./unit2/x_speed/x_speed_2015.txt,./unit2/y_speed/y_speed_2015.txt,./unit2/z_speed/z_speed_2015.txt,./unit2/pitch/pitch_2015.txt,./unit2/roll/roll_2015.txt,3,['17-04-02-875'],32
2016,./unit1/camera_data/image_BS1_2016_17_04_03.jpg,./unit1/mmWave_data/mmWave_power_2016.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2016.txt,./unit2/speed/speed_2016.txt,./unit2/altitude/altitude_2016.txt,./unit2/distance/distance_2016.txt,./unit2/height/height_2016.txt,./unit2/x_speed/x_speed_2016.txt,./unit2/y_speed/y_speed_2016.txt,./unit2/z_speed/z_speed_2016.txt,./unit2/pitch/pitch_2016.txt,./unit2/roll/roll_2016.txt,3,['17-04-03-0'],32
2017,./unit1/camera_data/image_BS1_2017_17_04_03.jpg,./unit1/mmWave_data/mmWave_power_2017.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2017.txt,./unit2/speed/speed_2017.txt,./unit2/altitude/altitude_2017.txt,./unit2/distance/distance_2017.txt,./unit2/height/height_2017.txt,./unit2/x_speed/x_speed_2017.txt,./unit2/y_speed/y_speed_2017.txt,./unit2/z_speed/z_speed_2017.txt,./unit2/pitch/pitch_2017.txt,./unit2/roll/roll_2017.txt,3,['17-04-03-125'],32
2018,./unit1/camera_data/image_BS1_2018_17_04_03.jpg,./unit1/mmWave_data/mmWave_power_2018.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2018.txt,./unit2/speed/speed_2018.txt,./unit2/altitude/altitude_2018.txt,./unit2/distance/distance_2018.txt,./unit2/height/height_2018.txt,./unit2/x_speed/x_speed_2018.txt,./unit2/y_speed/y_speed_2018.txt,./unit2/z_speed/z_speed_2018.txt,./unit2/pitch/pitch_2018.txt,./unit2/roll/roll_2018.txt,3,['17-04-03-250'],32
2019,./unit1/camera_data/image_BS1_2019_17_04_03.jpg,./unit1/mmWave_data/mmWave_power_2019.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2019.txt,./unit2/speed/speed_2019.txt,./unit2/altitude/altitude_2019.txt,./unit2/distance/distance_2019.txt,./unit2/height/height_2019.txt,./unit2/x_speed/x_speed_2019.txt,./unit2/y_speed/y_speed_2019.txt,./unit2/z_speed/z_speed_2019.txt,./unit2/pitch/pitch_2019.txt,./unit2/roll/roll_2019.txt,3,['17-04-03-375'],33
2020,./unit1/camera_data/image_BS1_2020_17_04_03.jpg,./unit1/mmWave_data/mmWave_power_2020.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2020.txt,./unit2/speed/speed_2020.txt,./unit2/altitude/altitude_2020.txt,./unit2/distance/distance_2020.txt,./unit2/height/height_2020.txt,./unit2/x_speed/x_speed_2020.txt,./unit2/y_speed/y_speed_2020.txt,./unit2/z_speed/z_speed_2020.txt,./unit2/pitch/pitch_2020.txt,./unit2/roll/roll_2020.txt,3,['17-04-03-500'],34
2021,./unit1/camera_data/image_BS1_2021_17_04_03.jpg,./unit1/mmWave_data/mmWave_power_2021.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2021.txt,./unit2/speed/speed_2021.txt,./unit2/altitude/altitude_2021.txt,./unit2/distance/distance_2021.txt,./unit2/height/height_2021.txt,./unit2/x_speed/x_speed_2021.txt,./unit2/y_speed/y_speed_2021.txt,./unit2/z_speed/z_speed_2021.txt,./unit2/pitch/pitch_2021.txt,./unit2/roll/roll_2021.txt,3,['17-04-03-625'],33
2022,./unit1/camera_data/image_BS1_2022_17_04_03.jpg,./unit1/mmWave_data/mmWave_power_2022.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2022.txt,./unit2/speed/speed_2022.txt,./unit2/altitude/altitude_2022.txt,./unit2/distance/distance_2022.txt,./unit2/height/height_2022.txt,./unit2/x_speed/x_speed_2022.txt,./unit2/y_speed/y_speed_2022.txt,./unit2/z_speed/z_speed_2022.txt,./unit2/pitch/pitch_2022.txt,./unit2/roll/roll_2022.txt,3,['17-04-03-750'],34
2023,./unit1/camera_data/image_BS1_2023_17_04_03.jpg,./unit1/mmWave_data/mmWave_power_2023.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2023.txt,./unit2/speed/speed_2023.txt,./unit2/altitude/altitude_2023.txt,./unit2/distance/distance_2023.txt,./unit2/height/height_2023.txt,./unit2/x_speed/x_speed_2023.txt,./unit2/y_speed/y_speed_2023.txt,./unit2/z_speed/z_speed_2023.txt,./unit2/pitch/pitch_2023.txt,./unit2/roll/roll_2023.txt,3,['17-04-03-875'],34
2024,./unit1/camera_data/image_BS1_2024_17_04_04.jpg,./unit1/mmWave_data/mmWave_power_2024.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2024.txt,./unit2/speed/speed_2024.txt,./unit2/altitude/altitude_2024.txt,./unit2/distance/distance_2024.txt,./unit2/height/height_2024.txt,./unit2/x_speed/x_speed_2024.txt,./unit2/y_speed/y_speed_2024.txt,./unit2/z_speed/z_speed_2024.txt,./unit2/pitch/pitch_2024.txt,./unit2/roll/roll_2024.txt,3,['17-04-04-0'],34
2025,./unit1/camera_data/image_BS1_2025_17_04_05.jpg,./unit1/mmWave_data/mmWave_power_2025.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2025.txt,./unit2/speed/speed_2025.txt,./unit2/altitude/altitude_2025.txt,./unit2/distance/distance_2025.txt,./unit2/height/height_2025.txt,./unit2/x_speed/x_speed_2025.txt,./unit2/y_speed/y_speed_2025.txt,./unit2/z_speed/z_speed_2025.txt,./unit2/pitch/pitch_2025.txt,./unit2/roll/roll_2025.txt,3,['17-04-05-0'],37
2026,./unit1/camera_data/image_BS1_2026_17_04_05.jpg,./unit1/mmWave_data/mmWave_power_2026.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2026.txt,./unit2/speed/speed_2026.txt,./unit2/altitude/altitude_2026.txt,./unit2/distance/distance_2026.txt,./unit2/height/height_2026.txt,./unit2/x_speed/x_speed_2026.txt,./unit2/y_speed/y_speed_2026.txt,./unit2/z_speed/z_speed_2026.txt,./unit2/pitch/pitch_2026.txt,./unit2/roll/roll_2026.txt,3,['17-04-05-200'],37
2027,./unit1/camera_data/image_BS1_2027_17_04_05.jpg,./unit1/mmWave_data/mmWave_power_2027.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2027.txt,./unit2/speed/speed_2027.txt,./unit2/altitude/altitude_2027.txt,./unit2/distance/distance_2027.txt,./unit2/height/height_2027.txt,./unit2/x_speed/x_speed_2027.txt,./unit2/y_speed/y_speed_2027.txt,./unit2/z_speed/z_speed_2027.txt,./unit2/pitch/pitch_2027.txt,./unit2/roll/roll_2027.txt,3,['17-04-05-400'],37
2028,./unit1/camera_data/image_BS1_2028_17_04_05.jpg,./unit1/mmWave_data/mmWave_power_2028.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2028.txt,./unit2/speed/speed_2028.txt,./unit2/altitude/altitude_2028.txt,./unit2/distance/distance_2028.txt,./unit2/height/height_2028.txt,./unit2/x_speed/x_speed_2028.txt,./unit2/y_speed/y_speed_2028.txt,./unit2/z_speed/z_speed_2028.txt,./unit2/pitch/pitch_2028.txt,./unit2/roll/roll_2028.txt,3,['17-04-05-600'],37
2029,./unit1/camera_data/image_BS1_2029_17_04_05.jpg,./unit1/mmWave_data/mmWave_power_2029.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2029.txt,./unit2/speed/speed_2029.txt,./unit2/altitude/altitude_2029.txt,./unit2/distance/distance_2029.txt,./unit2/height/height_2029.txt,./unit2/x_speed/x_speed_2029.txt,./unit2/y_speed/y_speed_2029.txt,./unit2/z_speed/z_speed_2029.txt,./unit2/pitch/pitch_2029.txt,./unit2/roll/roll_2029.txt,3,['17-04-05-800'],38
2030,./unit1/camera_data/image_BS1_2030_17_04_06.jpg,./unit1/mmWave_data/mmWave_power_2030.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2030.txt,./unit2/speed/speed_2030.txt,./unit2/altitude/altitude_2030.txt,./unit2/distance/distance_2030.txt,./unit2/height/height_2030.txt,./unit2/x_speed/x_speed_2030.txt,./unit2/y_speed/y_speed_2030.txt,./unit2/z_speed/z_speed_2030.txt,./unit2/pitch/pitch_2030.txt,./unit2/roll/roll_2030.txt,3,['17-04-06-0'],38
2031,./unit1/camera_data/image_BS1_2031_17_04_06.jpg,./unit1/mmWave_data/mmWave_power_2031.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2031.txt,./unit2/speed/speed_2031.txt,./unit2/altitude/altitude_2031.txt,./unit2/distance/distance_2031.txt,./unit2/height/height_2031.txt,./unit2/x_speed/x_speed_2031.txt,./unit2/y_speed/y_speed_2031.txt,./unit2/z_speed/z_speed_2031.txt,./unit2/pitch/pitch_2031.txt,./unit2/roll/roll_2031.txt,3,['17-04-06-125'],38
2032,./unit1/camera_data/image_BS1_2032_17_04_06.jpg,./unit1/mmWave_data/mmWave_power_2032.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2032.txt,./unit2/speed/speed_2032.txt,./unit2/altitude/altitude_2032.txt,./unit2/distance/distance_2032.txt,./unit2/height/height_2032.txt,./unit2/x_speed/x_speed_2032.txt,./unit2/y_speed/y_speed_2032.txt,./unit2/z_speed/z_speed_2032.txt,./unit2/pitch/pitch_2032.txt,./unit2/roll/roll_2032.txt,3,['17-04-06-250'],38
2033,./unit1/camera_data/image_BS1_2033_17_04_06.jpg,./unit1/mmWave_data/mmWave_power_2033.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2033.txt,./unit2/speed/speed_2033.txt,./unit2/altitude/altitude_2033.txt,./unit2/distance/distance_2033.txt,./unit2/height/height_2033.txt,./unit2/x_speed/x_speed_2033.txt,./unit2/y_speed/y_speed_2033.txt,./unit2/z_speed/z_speed_2033.txt,./unit2/pitch/pitch_2033.txt,./unit2/roll/roll_2033.txt,3,['17-04-06-375'],38
2034,./unit1/camera_data/image_BS1_2034_17_04_06.jpg,./unit1/mmWave_data/mmWave_power_2034.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2034.txt,./unit2/speed/speed_2034.txt,./unit2/altitude/altitude_2034.txt,./unit2/distance/distance_2034.txt,./unit2/height/height_2034.txt,./unit2/x_speed/x_speed_2034.txt,./unit2/y_speed/y_speed_2034.txt,./unit2/z_speed/z_speed_2034.txt,./unit2/pitch/pitch_2034.txt,./unit2/roll/roll_2034.txt,3,['17-04-06-500'],38
2035,./unit1/camera_data/image_BS1_2035_17_04_06.jpg,./unit1/mmWave_data/mmWave_power_2035.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2035.txt,./unit2/speed/speed_2035.txt,./unit2/altitude/altitude_2035.txt,./unit2/distance/distance_2035.txt,./unit2/height/height_2035.txt,./unit2/x_speed/x_speed_2035.txt,./unit2/y_speed/y_speed_2035.txt,./unit2/z_speed/z_speed_2035.txt,./unit2/pitch/pitch_2035.txt,./unit2/roll/roll_2035.txt,3,['17-04-06-625'],38
2036,./unit1/camera_data/image_BS1_2036_17_04_06.jpg,./unit1/mmWave_data/mmWave_power_2036.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2036.txt,./unit2/speed/speed_2036.txt,./unit2/altitude/altitude_2036.txt,./unit2/distance/distance_2036.txt,./unit2/height/height_2036.txt,./unit2/x_speed/x_speed_2036.txt,./unit2/y_speed/y_speed_2036.txt,./unit2/z_speed/z_speed_2036.txt,./unit2/pitch/pitch_2036.txt,./unit2/roll/roll_2036.txt,3,['17-04-06-750'],38
2037,./unit1/camera_data/image_BS1_2037_17_04_06.jpg,./unit1/mmWave_data/mmWave_power_2037.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2037.txt,./unit2/speed/speed_2037.txt,./unit2/altitude/altitude_2037.txt,./unit2/distance/distance_2037.txt,./unit2/height/height_2037.txt,./unit2/x_speed/x_speed_2037.txt,./unit2/y_speed/y_speed_2037.txt,./unit2/z_speed/z_speed_2037.txt,./unit2/pitch/pitch_2037.txt,./unit2/roll/roll_2037.txt,3,['17-04-06-875'],38
2038,./unit1/camera_data/image_BS1_2038_17_04_07.jpg,./unit1/mmWave_data/mmWave_power_2038.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2038.txt,./unit2/speed/speed_2038.txt,./unit2/altitude/altitude_2038.txt,./unit2/distance/distance_2038.txt,./unit2/height/height_2038.txt,./unit2/x_speed/x_speed_2038.txt,./unit2/y_speed/y_speed_2038.txt,./unit2/z_speed/z_speed_2038.txt,./unit2/pitch/pitch_2038.txt,./unit2/roll/roll_2038.txt,3,['17-04-07-0'],37
2039,./unit1/camera_data/image_BS1_2039_17_04_07.jpg,./unit1/mmWave_data/mmWave_power_2039.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2039.txt,./unit2/speed/speed_2039.txt,./unit2/altitude/altitude_2039.txt,./unit2/distance/distance_2039.txt,./unit2/height/height_2039.txt,./unit2/x_speed/x_speed_2039.txt,./unit2/y_speed/y_speed_2039.txt,./unit2/z_speed/z_speed_2039.txt,./unit2/pitch/pitch_2039.txt,./unit2/roll/roll_2039.txt,3,['17-04-07-125'],37
2040,./unit1/camera_data/image_BS1_2040_17_04_07.jpg,./unit1/mmWave_data/mmWave_power_2040.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2040.txt,./unit2/speed/speed_2040.txt,./unit2/altitude/altitude_2040.txt,./unit2/distance/distance_2040.txt,./unit2/height/height_2040.txt,./unit2/x_speed/x_speed_2040.txt,./unit2/y_speed/y_speed_2040.txt,./unit2/z_speed/z_speed_2040.txt,./unit2/pitch/pitch_2040.txt,./unit2/roll/roll_2040.txt,3,['17-04-07-250'],37
2041,./unit1/camera_data/image_BS1_2041_17_04_07.jpg,./unit1/mmWave_data/mmWave_power_2041.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2041.txt,./unit2/speed/speed_2041.txt,./unit2/altitude/altitude_2041.txt,./unit2/distance/distance_2041.txt,./unit2/height/height_2041.txt,./unit2/x_speed/x_speed_2041.txt,./unit2/y_speed/y_speed_2041.txt,./unit2/z_speed/z_speed_2041.txt,./unit2/pitch/pitch_2041.txt,./unit2/roll/roll_2041.txt,3,['17-04-07-375'],37
2042,./unit1/camera_data/image_BS1_2042_17_04_07.jpg,./unit1/mmWave_data/mmWave_power_2042.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2042.txt,./unit2/speed/speed_2042.txt,./unit2/altitude/altitude_2042.txt,./unit2/distance/distance_2042.txt,./unit2/height/height_2042.txt,./unit2/x_speed/x_speed_2042.txt,./unit2/y_speed/y_speed_2042.txt,./unit2/z_speed/z_speed_2042.txt,./unit2/pitch/pitch_2042.txt,./unit2/roll/roll_2042.txt,3,['17-04-07-500'],37
2043,./unit1/camera_data/image_BS1_2043_17_04_07.jpg,./unit1/mmWave_data/mmWave_power_2043.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2043.txt,./unit2/speed/speed_2043.txt,./unit2/altitude/altitude_2043.txt,./unit2/distance/distance_2043.txt,./unit2/height/height_2043.txt,./unit2/x_speed/x_speed_2043.txt,./unit2/y_speed/y_speed_2043.txt,./unit2/z_speed/z_speed_2043.txt,./unit2/pitch/pitch_2043.txt,./unit2/roll/roll_2043.txt,3,['17-04-07-625'],36
2044,./unit1/camera_data/image_BS1_2044_17_04_07.jpg,./unit1/mmWave_data/mmWave_power_2044.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2044.txt,./unit2/speed/speed_2044.txt,./unit2/altitude/altitude_2044.txt,./unit2/distance/distance_2044.txt,./unit2/height/height_2044.txt,./unit2/x_speed/x_speed_2044.txt,./unit2/y_speed/y_speed_2044.txt,./unit2/z_speed/z_speed_2044.txt,./unit2/pitch/pitch_2044.txt,./unit2/roll/roll_2044.txt,3,['17-04-07-750'],34
2045,./unit1/camera_data/image_BS1_2045_17_04_07.jpg,./unit1/mmWave_data/mmWave_power_2045.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2045.txt,./unit2/speed/speed_2045.txt,./unit2/altitude/altitude_2045.txt,./unit2/distance/distance_2045.txt,./unit2/height/height_2045.txt,./unit2/x_speed/x_speed_2045.txt,./unit2/y_speed/y_speed_2045.txt,./unit2/z_speed/z_speed_2045.txt,./unit2/pitch/pitch_2045.txt,./unit2/roll/roll_2045.txt,3,['17-04-07-875'],34
2046,./unit1/camera_data/image_BS1_2046_17_04_08.jpg,./unit1/mmWave_data/mmWave_power_2046.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2046.txt,./unit2/speed/speed_2046.txt,./unit2/altitude/altitude_2046.txt,./unit2/distance/distance_2046.txt,./unit2/height/height_2046.txt,./unit2/x_speed/x_speed_2046.txt,./unit2/y_speed/y_speed_2046.txt,./unit2/z_speed/z_speed_2046.txt,./unit2/pitch/pitch_2046.txt,./unit2/roll/roll_2046.txt,3,['17-04-08-0'],34
2047,./unit1/camera_data/image_BS1_2047_17_04_08.jpg,./unit1/mmWave_data/mmWave_power_2047.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2047.txt,./unit2/speed/speed_2047.txt,./unit2/altitude/altitude_2047.txt,./unit2/distance/distance_2047.txt,./unit2/height/height_2047.txt,./unit2/x_speed/x_speed_2047.txt,./unit2/y_speed/y_speed_2047.txt,./unit2/z_speed/z_speed_2047.txt,./unit2/pitch/pitch_2047.txt,./unit2/roll/roll_2047.txt,3,['17-04-08-142'],34
2048,./unit1/camera_data/image_BS1_2048_17_04_08.jpg,./unit1/mmWave_data/mmWave_power_2048.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2048.txt,./unit2/speed/speed_2048.txt,./unit2/altitude/altitude_2048.txt,./unit2/distance/distance_2048.txt,./unit2/height/height_2048.txt,./unit2/x_speed/x_speed_2048.txt,./unit2/y_speed/y_speed_2048.txt,./unit2/z_speed/z_speed_2048.txt,./unit2/pitch/pitch_2048.txt,./unit2/roll/roll_2048.txt,3,['17-04-08-284'],34
2049,./unit1/camera_data/image_BS1_2049_17_04_08.jpg,./unit1/mmWave_data/mmWave_power_2049.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2049.txt,./unit2/speed/speed_2049.txt,./unit2/altitude/altitude_2049.txt,./unit2/distance/distance_2049.txt,./unit2/height/height_2049.txt,./unit2/x_speed/x_speed_2049.txt,./unit2/y_speed/y_speed_2049.txt,./unit2/z_speed/z_speed_2049.txt,./unit2/pitch/pitch_2049.txt,./unit2/roll/roll_2049.txt,3,['17-04-08-426'],33
2050,./unit1/camera_data/image_BS1_2050_17_04_08.jpg,./unit1/mmWave_data/mmWave_power_2050.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2050.txt,./unit2/speed/speed_2050.txt,./unit2/altitude/altitude_2050.txt,./unit2/distance/distance_2050.txt,./unit2/height/height_2050.txt,./unit2/x_speed/x_speed_2050.txt,./unit2/y_speed/y_speed_2050.txt,./unit2/z_speed/z_speed_2050.txt,./unit2/pitch/pitch_2050.txt,./unit2/roll/roll_2050.txt,3,['17-04-08-568'],33
2051,./unit1/camera_data/image_BS1_2051_17_04_08.jpg,./unit1/mmWave_data/mmWave_power_2051.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2051.txt,./unit2/speed/speed_2051.txt,./unit2/altitude/altitude_2051.txt,./unit2/distance/distance_2051.txt,./unit2/height/height_2051.txt,./unit2/x_speed/x_speed_2051.txt,./unit2/y_speed/y_speed_2051.txt,./unit2/z_speed/z_speed_2051.txt,./unit2/pitch/pitch_2051.txt,./unit2/roll/roll_2051.txt,3,['17-04-08-710'],31
2052,./unit1/camera_data/image_BS1_2052_17_04_08.jpg,./unit1/mmWave_data/mmWave_power_2052.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2052.txt,./unit2/speed/speed_2052.txt,./unit2/altitude/altitude_2052.txt,./unit2/distance/distance_2052.txt,./unit2/height/height_2052.txt,./unit2/x_speed/x_speed_2052.txt,./unit2/y_speed/y_speed_2052.txt,./unit2/z_speed/z_speed_2052.txt,./unit2/pitch/pitch_2052.txt,./unit2/roll/roll_2052.txt,3,['17-04-08-852'],31
2053,./unit1/camera_data/image_BS1_2053_17_04_09.jpg,./unit1/mmWave_data/mmWave_power_2053.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2053.txt,./unit2/speed/speed_2053.txt,./unit2/altitude/altitude_2053.txt,./unit2/distance/distance_2053.txt,./unit2/height/height_2053.txt,./unit2/x_speed/x_speed_2053.txt,./unit2/y_speed/y_speed_2053.txt,./unit2/z_speed/z_speed_2053.txt,./unit2/pitch/pitch_2053.txt,./unit2/roll/roll_2053.txt,3,['17-04-09-0'],29
2054,./unit1/camera_data/image_BS1_2054_17_04_09.jpg,./unit1/mmWave_data/mmWave_power_2054.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2054.txt,./unit2/speed/speed_2054.txt,./unit2/altitude/altitude_2054.txt,./unit2/distance/distance_2054.txt,./unit2/height/height_2054.txt,./unit2/x_speed/x_speed_2054.txt,./unit2/y_speed/y_speed_2054.txt,./unit2/z_speed/z_speed_2054.txt,./unit2/pitch/pitch_2054.txt,./unit2/roll/roll_2054.txt,3,['17-04-09-125'],29
2055,./unit1/camera_data/image_BS1_2055_17_04_09.jpg,./unit1/mmWave_data/mmWave_power_2055.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2055.txt,./unit2/speed/speed_2055.txt,./unit2/altitude/altitude_2055.txt,./unit2/distance/distance_2055.txt,./unit2/height/height_2055.txt,./unit2/x_speed/x_speed_2055.txt,./unit2/y_speed/y_speed_2055.txt,./unit2/z_speed/z_speed_2055.txt,./unit2/pitch/pitch_2055.txt,./unit2/roll/roll_2055.txt,3,['17-04-09-250'],29
2056,./unit1/camera_data/image_BS1_2056_17_04_09.jpg,./unit1/mmWave_data/mmWave_power_2056.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2056.txt,./unit2/speed/speed_2056.txt,./unit2/altitude/altitude_2056.txt,./unit2/distance/distance_2056.txt,./unit2/height/height_2056.txt,./unit2/x_speed/x_speed_2056.txt,./unit2/y_speed/y_speed_2056.txt,./unit2/z_speed/z_speed_2056.txt,./unit2/pitch/pitch_2056.txt,./unit2/roll/roll_2056.txt,3,['17-04-09-375'],29
2057,./unit1/camera_data/image_BS1_2057_17_04_09.jpg,./unit1/mmWave_data/mmWave_power_2057.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2057.txt,./unit2/speed/speed_2057.txt,./unit2/altitude/altitude_2057.txt,./unit2/distance/distance_2057.txt,./unit2/height/height_2057.txt,./unit2/x_speed/x_speed_2057.txt,./unit2/y_speed/y_speed_2057.txt,./unit2/z_speed/z_speed_2057.txt,./unit2/pitch/pitch_2057.txt,./unit2/roll/roll_2057.txt,3,['17-04-09-500'],28
2058,./unit1/camera_data/image_BS1_2058_17_04_09.jpg,./unit1/mmWave_data/mmWave_power_2058.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2058.txt,./unit2/speed/speed_2058.txt,./unit2/altitude/altitude_2058.txt,./unit2/distance/distance_2058.txt,./unit2/height/height_2058.txt,./unit2/x_speed/x_speed_2058.txt,./unit2/y_speed/y_speed_2058.txt,./unit2/z_speed/z_speed_2058.txt,./unit2/pitch/pitch_2058.txt,./unit2/roll/roll_2058.txt,3,['17-04-09-625'],27
2059,./unit1/camera_data/image_BS1_2059_17_04_09.jpg,./unit1/mmWave_data/mmWave_power_2059.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2059.txt,./unit2/speed/speed_2059.txt,./unit2/altitude/altitude_2059.txt,./unit2/distance/distance_2059.txt,./unit2/height/height_2059.txt,./unit2/x_speed/x_speed_2059.txt,./unit2/y_speed/y_speed_2059.txt,./unit2/z_speed/z_speed_2059.txt,./unit2/pitch/pitch_2059.txt,./unit2/roll/roll_2059.txt,3,['17-04-09-750'],27
2060,./unit1/camera_data/image_BS1_2060_17_04_09.jpg,./unit1/mmWave_data/mmWave_power_2060.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2060.txt,./unit2/speed/speed_2060.txt,./unit2/altitude/altitude_2060.txt,./unit2/distance/distance_2060.txt,./unit2/height/height_2060.txt,./unit2/x_speed/x_speed_2060.txt,./unit2/y_speed/y_speed_2060.txt,./unit2/z_speed/z_speed_2060.txt,./unit2/pitch/pitch_2060.txt,./unit2/roll/roll_2060.txt,3,['17-04-09-875'],27
2061,./unit1/camera_data/image_BS1_2061_17_04_10.jpg,./unit1/mmWave_data/mmWave_power_2061.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_2061.txt,./unit2/speed/speed_2061.txt,./unit2/altitude/altitude_2061.txt,./unit2/distance/distance_2061.txt,./unit2/height/height_2061.txt,./unit2/x_speed/x_speed_2061.txt,./unit2/y_speed/y_speed_2061.txt,./unit2/z_speed/z_speed_2061.txt,./unit2/pitch/pitch_2061.txt,./unit2/roll/roll_2061.txt,3,['17-04-10-0'],27
